item_id,title,rating,description,genre
1060,The Adventures of Pinocchio,3.051282051282051,"One of puppet-maker Geppetto's creations comes magically to life. This puppet named Pinocchio has one major desire, to become a real boy someday, but he has to learn to act responsibly.","Adventure,Childrens"
1061,The Evening Star,2.8846153846153846,"After the death of her daughter, Aurora struggled to keep her family together, but she has a grandson in jail, a rebellious granddaughter and another grandson living almost on the poverty line.","Comedy,Drama"
1062,Four Days in September,3.75,"Brazillian urban guerrilla fighters kidnap the American Ambassador. Now, the diplomat's life hangs in the balance - helplessly caught between a government unwilling to cooperate - and his fear of the captors themselves.",Drama
1063,A Little Princess,3.658536585365854,"Sara is sent to a strict boarding school after her father enlists in WWI. When he is presumed dead, the headmistress, knowing she will not receive any more money, forces the girl to become a servant.","Childrens,Drama"
1065,Koyaanisqatsi,3.490566037735849,"A collection of expertly photographed phenomena with no conventional plot. The footage focuses on the relationship between nature, humanity, and technology.","Documentary,War"
1066,Balto,3.0,"An outcast Husky risks his life with other sled dogs to prevent a deadly epidemic from ravaging Nome, Alaska.","Animation,Childrens"
1067,Bottle Rocket,3.4545454545454546,Three friends plan to pull off a simple robbery and go on the run.,Comedy
1068,The Star Maker,3.1666666666666665,A photographer and the types of people he encounters.,Drama
1069,Amateur,3.235294117647059,"An amnesiac wakes up on an NYC alley. He meets Isabelle, an ex nun now erotic writer, at a diner and follows her home. She helps him find his identity. Then there's Sofia, the porn star.","Crime,Drama,Thriller"
1070,Living in Oblivion,3.740740740740741,This ultimate tribute to all independent filmmakers takes place during one day on the set of a non-budget movie.,Comedy
1071,Party Girl,2.875,"A 20-something, irresponsible party girl is bailed out of jail by her librarian godmother. To repay the loan, she starts working at the library and gradually turns her life around.",Comedy
1072,A Pyromaniac's Love Story,2.4285714285714284,"A pastry boy and the son of a hair-piece mogul become involved in an arson scandal. Sergio (John Leguizamo) is offered a bribe in exchange for taking the blame for the fire that destroyed his workplace. Garet (William Baldwin), th...","Comedy,Romance"
1073,Shallow Grave,3.8181818181818175,Three friends discover their new flatmate dead but loaded with cash.,Thriller
1074,Reality Bites,2.986666666666667,"A documentary filmmaker and her fellow Generation X graduates face life after college, looking for work and love in Houston.","Comedy,Drama"
1075,A Man of No Importance,3.4285714285714284,"A friendly, poetry quoting bus conductor in 1963 Dublin wants to stage Oscar Wilde's play, Salome, with passengers on his bus.",Drama
1076,The Pagemaster,2.25,"A cowardly boy, who buries himself in accident statistics, enters a library to escape a storm, only to be transformed into an animated illustration by the Pagemaster. He has to work through obstacles from classic books to return t...","Action,Adventure,Animation,Childrens,Fantasy"
1077,Love and a .45,3.125,"A small time crook flees to Mexico to evade the authorities, loan sharks, and his murderous ex-partner with only his fiancé and a trusted Colt .45.",Thriller
1078,Oliver & Company,2.772727272727273,"This is Nick Deocampo's masterpiece, a documentary about a gay nightclub performer with an especially lurid ""Spider-man"" act. Oliver is a female impersonator who supports his family by performing in Manila's gay bars.","Animation,Childrens"
1079,Joe's Apartment,2.3,"A nice guy has just moved to New York and discovers that he must share his run-down apartment with a couple thousand singing, dancing cockroaches.","Comedy,Musical"
1081,Curdled,2.75,"After getting interested in murder as a kid in Colombia, Gabriela now has a scrapbook on murders including clippings on ""The Blue Blood Killer"". While cleaning his latest murder scene in Miami, she comes across a clue missed by th...",Crime
1082,Female Perversions,2.7142857142857144,"An ambitious female attorney wallows in excess and meaningless sex with both male and female partners, while dealing with her personal life problems including helping her kleptomaniac sister.",Drama
1083,Albino Alligator,2.5,Fleeing robbers stumble into a staked-out bar in New Orleans.,"Crime,Thriller"
1084,Anne Frank Remembered,3.857142857142857,"Tells the story of the Frank family and paints a portrait of their brash and free-spirited daughter Anne, perhaps the world's most famous victim of the Holocaust.",Documentary
1085,Carried Away,3.0,"Joseph Svenden is a middle-aged school-teacher who lives on a farm with his dying mother. In his simple life there are no excitements, even in long-time relationship with a widow. However, when seventeen-year-old beauty enrolls in...","Drama,Romance"
1086,It's My Party,3.2857142857142856,"Nick ""Eric Roberts"", is nearing the end of a 3-year battle with AIDS and makes arrangements to die. He hosts a party to say goodbye to friends and family. His ex-partner, Brandon ""Gregory Harrison"", attends and things get complica...",Drama
1087,Bloodsport 2,1.4444444444444444,Alex Cardo is imprisoned and disciplined by one of the inmates. His new master also tells him about the brutal yet illegal Kumite tournament - but how will they get there?,Action
1088,Double Team,2.230769230769231,An international spy teams up with an arms dealer to escape from a penal colony and rescue his family from a terrorist.,Action
1089,Speed 2: Cruise Control,2.171428571428572,A computer hacker breaks into the computer system of the Seabourn Legend cruise liner and sets it speeding on a collision course into a gigantic oil tanker.,"Action,Romance,Thriller"
1090,Sliver,2.4054054054054053,A woman moves into an exclusive New York City apartment building that she soon discovers houses tenants with all manner of shocking secrets.,Thriller
1091,Pete's Dragon,2.7209302325581395,"The adventures of an orphaned boy named Pete and his best friend Elliott, who happens to be a dragon.","Adventure,Animation,Childrens,Musical"
1092,Dear God,2.5,"When letters written to God start getting results, and replies, people everywhere are amazed. The post office, however, is annoyed.",Comedy
1093,Live Nude Girls,3.0869565217391304,Four women get together for a bachelorette party.,Comedy
1094,A Thin Line Between Love and Hate,2.1818181818181817,"A fast paced, womanizing nightclub promoter gets paid back in full when he scorns a beautiful woman with psychotic tendencies who will punish him for breaking her heart.",Comedy
1095,High School High,2.6206896551724137,"Richard Clark has just left the well-known Wellington Academy to teach at Marion Barry High School. Now, he will try to inspire the D-average students into making good grades and try to woo a fellow teacher.",Comedy
1097,Hate,3.5,"A high-school boy, Cameron, cannot date Bianca until her anti-social older sister, Kat, has a boyfriend. So, Cameron pays a mysterious boy, Patrick, to charm Kat.",Drama
1098,Flirting With Disaster,3.731707317073171,"A young man, his wife, and his incompetent case worker travel across country to find his birth parents.",Comedy
1100,What Happened Was...,2.4285714285714284,"Jackie and Michael are coworkers at a large law firm, who decide to meet at Jackie's for dinner one night. As this 'first date' plays out, the audience is guided through a mental minefield of disappointment.","Comedy,Drama,Romance"
1101,Six Degrees of Separation,3.767123287671233,"An affluent New York City couple finds their lives touched, intruded upon, and compelled by a mysterious young black man who is never quite who he says he is.","Drama,Mystery"
1102,Two Much,2.4285714285714284,A young gallerist is in love with two sisters at the same time. In order to solve the problem he decides to invent his own twin brother.,"Comedy,Romance"
1103,Trust,3.8333333333333335,A teenage girl is targeted by an online sexual predator.,"Comedy,Drama"
1105,Firestorm,2.7857142857142856,"Firefighter Jesse Graves has to save ornithologist Jennifer and other people caught in a forest fire, which was set up by the lawyer of convicted killer Earl Shaye, who escaped from the prison with several of his inmates posing as...","Action,Adventure,Thriller"
1107,Beyond Rangoon,3.055555555555556,"Laura is trying to pick up the pieces of her life after the murder of her husband and son, and goes on vacation with her sister to Burma. After losing her passport at a political rally, she is left on her own for a few days, durin...",Drama
1108,Feast of July,2.4,"After an abandoned young woman in late 19th Century England is taken in by a rural couple with three handsome sons, tragic consequences result.",Drama
1109,Death and the Maiden,3.4285714285714284,A political activist is convinced that her guest is a man who once tortured her for the government.,"Drama,Thriller"
1110,Tank Girl,2.8205128205128207,"A girl is among the few survivors of a dystopian Earth. Riding a war tank, she fights against the tyranny of a mega-corporation that dominates the remaining potable water supply of the planet.","Action,Comedy,Musical,Sci-Fi"
1111,Double Happiness,3.4285714285714284,"East clashes with West and generations collide as a young Chinese woman struggles to appease her old-fashioned father, and at the same time pursue her modern dreams.",Drama
1112,Cobb,2.8,A reporter hired to write the 'official' biography of Ty Cobb discovers just how dark the baseball legend's real story is.,Drama
1113,Mrs. Parker and the Vicious Circle,3.272727272727273,"Dorothy Parker remembers the heyday of the Algonquin Round Table, a circle of friends whose barbed wit, like hers, was fueled by alcohol and flirted with despair.",Drama
1114,Faithful,3.3,"A depressed housewife whose husband is having an affair contemplates suicide, but changes her mind when she faces death by a killer hired to do her in.",Comedy
1115,Twelfth Night,3.413793103448276,"Shakespeare's comedy of gender confusion, in which a girl disguises herself as a man to be near the count she adores, only to be pursued by the woman he loves.","Comedy,Drama,Romance"
1116,The Mark of Zorro,3.615384615384616,A young Spanish aristocrat must masquerade as a fop in order to maintain his secret identity of Zorro as he restores justice to early California.,Adventure
1117,Surviving Picasso,3.117647058823529,"The passionate Merchant Ivory drama tells the story of Françoise Gilot (Natascha McElhone), the only lover of Pablo Picasso (Sir Anthony Hopkins) who was strong enough to withstand his ferocious cruelty, and move on with her life.",Drama
1118,Up in Smoke,3.217391304347826,"Stoner musicians Pedro DePacas and Anthony ""Man"" Stoner unknowingly smuggle a van - made entirely of marijuana - from Mexico to Los Angeles with incompetent Police Sergeant Stedenko hot on their trail.",Comedy
1119,Some Kind of Wonderful,3.6610169491525424,"When Keith goes out with Amanda, the girl of his dreams, Amanda's ex-boyfriend plans to get back at Keith. Meanwhile, Keith's best friend, tomboy Watts, realizes she has feelings for Keith.","Drama,Romance"
1120,I'm Not Rappaport,3.0,"Two old men - a white former radical, and a black retired janitor - strike up an unusual and funny friendship on a park bench in New York, where they deal with family, drug dealers, and the pitfalls of age.",Comedy
1121,The Umbrellas of Cherbourg,3.761904761904762,A young woman separated from her lover by war faces a life-altering decision.,"Drama,Musical"
1124,A Farewell to Arms,3.8333333333333335,An American ambulance driver and an English nurse fall in love in Italy during World War I.,"Romance,War"
1126,The Old Man and the Sea,3.34375,An old Cuban fisherman's dry spell is broken when he hooks a gigantic fish that drags him out to sea.,"Adventure,Drama"
1127,The Truman Show,2.909090909090909,An insurance salesman begins to suspect that his whole life is actually some sort of reality TV show.,Drama
1128,Heidi Fleiss: Hollywood Madam ,2.6923076923076925,"A documentary crew from the BBC arrives in L.A. intent on interviewing Heidi Fleiss, a year after her arrest for running a brothel but before her trial. Several months elapse before the interview, so the crew searches for anyone w...",Documentary
1129,Chungking Express,3.571428571428572,"Two melancholic Hong Kong policemen fall in love: one with a mysterious female underworld figure, the other with a beautiful and ethereal waitress at a late-night restaurant he frequents.","Drama,Mystery,Romance"
1131,Safe,4.0,"Mei, a young girl whose memory holds a priceless numerical code, finds herself pursued by the Triads, the Russian mob, and corrupt NYC cops. Coming to her aid is an ex-cage fighter whose life was destroyed by the gangsters on Mei'...",Thriller
1132,Feeling Minnesota,2.625,An ex-convict and his bumbling crook brother fight for the same woman.,"Drama,Romance"
1133,Escape to Witch Mountain,2.9655172413793105,Two mysterious orphan children have extraordinary powers and are chased by a scheming millionaire. But where do these kids really call home?,"Adventure,Childrens,Fantasy"
1134,Get on the Bus,3.3157894736842106,"A disparate group of African-American men travel by bus to Washington, DC for the Million Man March.",Drama
1135,The Doors,2.9782608695652173,"Jim Morrison's life, from his LA film student days to his death in Paris. Val Kilmer delivers an uncanny portrayal, with vocals indistinguishable from Morrison's originals. It depicts Morrison's journey as the iconic 60s rock fron...","Drama,Musical"
1136,Ghosts of Mississippi,3.4814814814814814,A Mississippi district attorney and the widow of Medgar Evers struggle to finally bring a white supremacist to justice for the 1963 murder of the civil rights leader.,Drama
1137,Beautiful Thing,4.0,"Jamie is a shy teenager, often bullied at school. His neighbour Ste has a rough time at home, being beaten by his father and brother. This issues bring them together and they find that what they feel for each other is more than fr...","Drama,Romance"
1138,Best Men,3.0,"Four best men pick up their friend, the groom, outside prison. On the way to the chapel, they stop at a bank and get involved in a robbery. The bank's surrounded. FBI takes over.","Action,Comedy,Crime,Drama"
1139,Hackers,2.625,Teenage hackers discover a criminal conspiracy with plans to use a computer virus that will capsize five oil tankers.,"Action,Crime,Thriller"
1140,The Road to Wellville,2.294117647058824,"A story about the ins and outs of one unusual health facility in the early twentieth century, run by the eccentric Dr. John Harvey Kellogg.",Comedy
1141,The War Room,3.333333333333333,Follows the Bill Clinton 1992 presidential campaign and the organization who ran it.,Documentary
1142,When We Were Kings,4.045454545454546,"Boxing documentary on the 1974 world heavyweight championship bout between defending champion, George Foreman, and the underdog challenger, Muhammad Ali.",Documentary
1143,Hard Eight,4.0,Professional gambler Sydney teaches John the tricks of the trade. John does well until he falls for cocktail waitress Clementine.,"Crime,Thriller"
1145,Blue Chips,2.6666666666666665,A college basketball coach is forced to break the rules in order to get the players he needs to stay competitive.,Drama
1147,My Family,3.6666666666666665,"Ben Harper, a misanthropic dentist, has little time for most people, including his wife Susan, and their children Nick, Janey, and Michael.",Drama
1148,Tom & Viv,3.333333333333333,"A small town with secrets is terrorized by a demonic entity. As madness reigns, questions are answered.",Drama
1149,Walkabout,3.8461538461538463,"Two city-bred siblings are stranded in the Australian Outback, where they learn to survive with the aid of an Aboriginal boy on his ""walkabout"": a ritual separation from his tribe.",Drama
1150,Last Dance,3.111111111111111,A lawyer assigned to the clemency case of a woman on death row finds himself forming a deep friendship with her while he tries to prevent her impending execution.,Drama
1151,Original Gangstas,2.142857142857143,"When a gang shoots his father, Bookman (Fred Williamson) returns to his hometown, rounds up some of his own people and begins an all-out war to restore the neighborhood to its rightful sense of justice.",Crime
1152,In Love and War,3.423076923076923,A bitter love story between a talented writer and a gentle nurse.,"Romance,War"
1153,Backbeat,3.473684210526316,"A dramatization of the Hamburg, Germany phase of The Beatles' early history.","Drama,Musical"
1154,Alphaville,3.1818181818181817,An agent wrecks the main computer on another planet.,Sci-Fi
1157,The Relic,2.88,"A homicide detective and an anthropologist try to destroy a South American lizard-like God, who's on a people eating rampage in a Chicago museum.",Horror
1159,Stalker,3.5454545454545454,A guide leads two men through an area known as the Zone to find a room that grants wishes.,"Mystery,Sci-Fi"
1160,Love! Valour! Compassion!,3.72,"Gregory invites seven friends to spend the summer at his large, secluded 19th-century home in upstate New York. The seven are: Bobby, Gregory's ""significant other,"" who is blind but who loves to explore the home's garden using his...","Drama,Romance"
1161,Palookaville,2.923076923076923,"Jerry and his two pals, Russ and Syd, are just looking for some easy money to help them break out of their nowhere lives in their nowhere town. Despite a bungled jewelry store heist which exposes their incompetence as criminals, a...","Action,Drama"
1162,Phat Beach,1.6,A hefty homeboy borrows his dad's Mercedes and goes to the beach with his friends for wild sun &amp; fun.,Comedy
1163,The Portrait of a Lady,2.68,"An American girl inherits a fortune and falls into a misguided relationship with a gentleman confidence artist whose true nature, including a barbed and covetous disposition, turns her life into a nightmare.",Drama
1164,Zeus and Roxanne,2.1666666666666665,A touching friendship story between a dog and a dolphin.,Childrens
1165,Big Bully,1.8461538461538465,"A writer returns to his hometown where he faces the childhood nemesis whose life he ultimately ruined, only the bully wants to relive their painful past by torturing him once again.","Comedy,Drama"
1166,Love & Human Remains,3.1666666666666665,"Murphy is an American living in Paris who enters a highly sexually and emotionally charged relationship with Electra. Unaware of the effect it will have on their relationship, they invite their pretty neighbor into their bed.",Comedy
1167,The Sum of Us,3.5454545454545454,"A widowed father has to deal with two complex issues: while he is searching for ""Miss Right,"" his son, who is in his 20s and gay, is searching for ""Mr. Right.""",Comedy
1168,Little Buddha,3.2857142857142856,"After the death of Lama Dorje, Tibetan Buddhist monks find three children - one American and two Nepalese - who may be the rebirth of their great teacher.",Drama
1169,Fresh,4.1,"After quitting dating apps, a woman meets the supposedly perfect man and accepts his invitation to a romantic weekend getaway, only to find that her new paramour has been hiding some unusual appetites.",Drama
1170,Spanking the Monkey,3.074074074074074,"A med student is forced by his traveling salesman dad to cancel a top summer internship and look after his hot mom, who's bedridden with a broken leg. Applying lotion to her legs arouses him.","Comedy,Drama"
1171,Wild Reeds,3.230769230769231,The fates of two partners are divided.,Drama
1172,The Women,3.6666666666666665,"A wealthy New Yorker wrestles with the decision to leave her cheating husband, as she and her friends discover that women really can have it all.",Comedy
1173,Bliss,2.571428571428572,"A mind-bending love story following Greg who, after recently being divorced and then fired, meets the mysterious Isabel, a woman living on the streets and convinced that the polluted, broken world around them is a computer simulat...","Drama,Romance"
1174,Caught,3.25,An ambitious young LA department store model gets her wish of marrying a millionaire but she eventually discovers that rich life isn't always a happy one.,"Drama,Thriller"
1175,Hugo Pool,3.4,An LA pool cleaner/Alyssa Milano falls in love with a young man with ALS/Lou Gehrig's Disease.,Romance
1176,Welcome To Sarajevo,3.363636363636364,"American and British journalists Flynn and Michael Henderson, along with their respective news teams, meet at the beginning of the Bosnian war in Sarajevo. During their reports, the group find an orphanage run by the devoted Mrs. ...","Drama,War"
1177,Dunston Checks In,1.8571428571428568,A young boy befriends a larcenous orangutan in a luxury hotel.,Comedy
1178,Major Payne,2.473684210526316,"When a recently discharged Marine struggles to adjust to civilian life, his commanding officer brings him back to the military to train and lead a group of misfit JORTC cadets.",Comedy
1179,Man of the House,2.111111111111111,A Texas Ranger must protect a group of cheerleaders who have witnessed a murder.,Comedy
1180,I Love Trouble,2.5,Peter Brackett and Sabrina Peterson are two competing Chicago newspaper reporters who join forces to unravel the mystery behind a train derailment.,"Action,Comedy"
1181,A Low Down Dirty Shame,2.5,"An ex-cop, now a private detective, takes on the search for the millions stolen by a drug lord.","Action,Comedy"
1182,Cops and Robbersons,2.3076923076923075,"A counterfeiter with a habit of ""eliminating"" the competition moves in next door to the Robbersons. Two cops move in with the Robbersons for a stakeout.",Comedy
1183,The Cowboy Way,2.2222222222222223,"Two childhood friends who are rodeo cowboys travel from New Mexico to New York City searching for a friend who disappeared while looking for his daughter, who's just been smuggled into the US from Cuba.","Action,Comedy"
1184,The Endless Summer 2,2.6666666666666665,"Two famous surfers, Patrick O' Connell and Robert ""Wingnut"" Weaver, set out for an international worldwide surfing safari adventure with documentary filmmaker Bruce Brown.",Documentary
1185,In the Army Now,2.2777777777777777,Two misguided youths join the reserves to make some money for their entrepreneurial dreams. No sooner than they finish basic training are they called up to do their part to save the free world.,"Comedy,War"
1187,Switchblade Sisters,3.230769230769231,The leader of an inner-city girl gang is challenged when a new girl moves into the neighborhood.,Crime
1188,Young Guns II,2.772727272727273,"Billy the Kid and his band of outlaws are pursued across New Mexico territory by Sheriff Pat Garrett, who the young gunslingers must face-off with if they are to reach the safety of the border.","Action,Comedy,Western"
1190,That Old Feeling,3.555555555555556,A bride's divorced parents find their old feelings for each other during the wedding reception and over the course of the next few days upsetting the newlywed's honeymoon.,"Comedy,Romance"
1192,The Boys of St. Vincent,3.3846153846153846,The true story of boys being sexually abused at their orphanage ran by a religious community in Newfoundland.,Drama
1193,Before the Rain,3.8,Three interconnected stories of love under the threat of civil war in Macedonia and London.,Drama
1194,Once Were Warriors,4.064516129032258,A family descended from Maori warriors is bedeviled by a violent father and the societal problems of being treated as outcasts.,"Crime,Drama"
1197,A Family Thing,3.5476190476190474,"When an old woman dies, she leaves a note for her apparent son (Robert Duvall) which tells him that his biological mother died giving birth to him. She begs him to make peace with his half-brother (James Earl Jones) living in Chic...","Comedy,Drama"
1198,Purple Noon,3.142857142857143,"Tom Ripley is a talented mimic, moocher, forger and all-around criminal improviser; but there's more to Tom Ripley than even he can guess.","Crime,Thriller"
1199,Cemetery Man,2.909090909090909,A cemetery man must kill the dead a second time when they become zombies.,"Comedy,Horror"
1200,Kim,3.2857142857142856,"During the British Raj, the orphan of a British soldier poses as a Hindu and is torn between his loyalty to a Buddhist mystic and aiding the English secret service.","Childrens,Drama"
1202,"Maybe, Maybe Not",3.5,"Thrown out by his girlfriend from her apartment, Axel lives for a while with Norbert, a gay man he met some days before.",Comedy
1203,Top Hat,4.0,"An American dancer comes to Britain and falls for a model whom he initially annoyed, but she mistakes him for his goofy producer.","Comedy,Musical,Romance"
1204,To Be or Not to Be,3.611111111111111,"During the German occupation of Poland, an acting troupe becomes embroiled in a Polish soldier's efforts to track down a German spy.","Comedy,Drama,War"
1205,The Secret Agent,3.0,Verloc lives in London 1886 with a pretty wife and her retarded brother. He's an agent for the Russian embassy. A new ambassador wants more from him than in the past years - something with a bomb. Verloc also informs the police.,Drama
1206,Amos & Andrew,2.6842105263157894,"After losing his wife and home in an accident, Amos Lasher ends up in the care of the state, specifically the Sunset Nursing Home. The head nurse of Sunset, Daisy Daws, rules the cowed residents with an iron hand, but as his deter...",Comedy
1207,Jade,2.375,"A bright assistant D.A. investigates a gruesome hatchet murder and hides a clue he found at the crime scene. Under professional threats and an attempt on his life, he goes on heartbroken because evidence point to the woman he stil...",Thriller
1208,Kiss of Death,2.85,A reformed convict goes undercover with the help of an angry detective to ensnare a psychotic mobster.,"Crime,Drama,Thriller"
1209,Mixed Nuts,2.571428571428572,The events focus around a crisis hotline business on one crazy night during the Christmas holidays.,Comedy
1210,Virtuosity,2.702702702702702,"When a virtual reality simulation created using the personalities of multiple serial killers manages to escape into the real world, an ex-cop is tasked with stopping its reign of terror.","Sci-Fi,Thriller"
1211,Blue Sky,3.4166666666666665,"Carly moves with her military husband and their two daughters to an isolated army base, only to quickly become part of a cover-up involving nuclear bomb tests.","Drama,Romance"
1212,Flesh and Bone,2.833333333333333,A talented but emotionally troubled dancer runs away to New York City and quickly finds herself immersed in the cutthroat world of professional ballet.,"Drama,Mystery,Romance"
1213,Guilty as Sin,2.1666666666666665,"A female lawyer takes an accused wife-murderer as a client, but finds herself morally compelled to betray him one way or another.","Crime,Drama,Thriller"
1214,In the Realm of the Senses,2.125,"A fictionalized retelling of the story of Sada Abe, whose affair with her master quickly turned obsessive and sadomasochistic.",Drama
1215,Barb Wire,1.9285714285714288,"During the Second American Civil War in 2017, Barb Wire owns a nightclub called the Hammerhead. Things become complicated when her ex-lover Axel Hood, who is married to the fugitive Corrina Devonshire, re-enters her life.","Action,Sci-Fi"
1216,Kissed,3.0,"Over the years, a child's romantic ideals about death blossom into necrophilia, the study of embalming and the most profound relationship of her life.",Romance
1217,Assassins,2.810810810810811,Professional hit-man Robert Rath wants to fulfill a few more contracts before retiring but unscrupulous ambitious newcomer hit-man Miguel Bain keeps killing Rath's targets.,Thriller
1218,Friday,3.4615384615384617,"It's Friday, and Craig and Smokey must come up with $200 they owe a local bully or there won't be a Saturday.",Comedy
1219,A Goofy Movie,2.9,"When Max makes a preposterous promise to a girl he has a crush on, his chances to fulfilling it seem hopeless when he is dragged onto a cross-country trip with his embarrassing father, Goofy.","Animation,Childrens,Comedy,Romance"
1220,Higher Learning,3.333333333333333,"People from all different walks of life, encounter racial tension, rape, responsibility, and the meaning of an education on a university campus.",Drama
1221,When a Man Loves a Woman,3.526315789473684,The seemingly perfect relationship between a man and his wife is tested as a result of her alcoholism.,Drama
1222,Judgment Night,2.68,"Four young friends, while taking a shortcut en route to a local boxing match, witness a brutal murder which leaves them running for their lives.",Action
1224,The Scout,2.6666666666666665,The story of a baseball scout who discovers a talented but troubled baseball player.,Drama
1225,Angus,2.642857142857143,"A miserable fat teenager secretly has a crush on the class beauty, ends up becoming the surprising participant to dance with her at a high school dance, meaning he's got to get his act together with the help of his best friend.",Comedy
1226,Night Falls on Manhattan,3.3548387096774195,A newly elected District Attorney finds himself in the middle of a police corruption investigation that may involve his father and his partner.,"Crime,Drama"
1228,Under Siege 2: Dark Territory,2.488888888888889,"Casey Ryback hops on a Colorado to LA train to start a vacation with his niece. Early into the trip, terrorists board the train and use it as a mobile HQ to hijack a top secret destructive US satellite.",Action
1229,Poison Ivy II,2.1538461538461537,"First time out of Michigan, Lily starts art school in LA and shares a house with other young artistic people. Both her teacher and a roomie/classmate show interest in her.","Drama,Thriller"
1230,Ready to Wear,1.8333333333333333,A chronicle of the interconnected lives of a group of people in the lead up to Paris Fashion Week.,Comedy
1231,Marked for Death,2.5,A retired DEA agent is out to hunt down and take out a Jamaican drug posse that has targeted he and his family for murder.,"Action,Drama"
1232,Madonna: Truth or Dare,2.3125,Documentary following singer Madonna on her controversial Blond Ambition tour in 1990.,Documentary
1234,Chairman of the Board,2.375,A surfer becomes the head of a major company.,Comedy
1237,Twisted,3.5,"Jessica, whose father killed her mother and committed suicide, is a police officer. While investigating a murder, she finds herself in the center of her own investigation, when her former lovers start being murdered.","Comedy,Drama"
1238,Full Speed,3.125,"A family together with their grandpa go on a vacation, when their new car won't stop and it nearly escapes crashing into a hundred cars.",Drama
1239,Cutthroat Island,2.4444444444444446,A female pirate and her companion race against their rivals to find a hidden island that contains a fabulous treasure.,"Action,Adventure,Romance"
1240,Ghost in the Shell,3.6538461538461537,"In the near future, Major Mira Killian is the first of her kind: A human saved from a terrible crash, who is cyber-enhanced to be a perfect soldier devoted to stopping the world's most dangerous criminals.","Animation,Sci-Fi"
1241,The Van,2.6666666666666665,"Set in the fictional Dublin suburb of Barrytown, Bimbo is a baker who loses his job after being made redundant. Bimbo then acquires the help of his best friend, Larry, to set up a successful burger van.","Comedy,Drama"
1242,The Old Lady Who Walked in the Sea,2.6,Lady M. wades every morning through the sea in order to heal her pain. But she is not what she pretends to be: Together with her partner Pompilius she finances her luxurious life by fraud and blackmailing. Falling in love with you...,Comedy
1243,Night Flier,3.7142857142857135,A reporter is on the trail of a vampiric murderer who travels by plane.,Horror
1244,Metro,2.914285714285714,A Hostage Negotiator teams up with a Sharpshooter to bring down a dangerous jewel thief.,Action
1245,Gridlock'd,3.210526315789474,"Two friends try to kick their drug addiction after a friend dies from an overdose, when they try to enroll in a detox program, things quickly go wrong.",Crime
1246,Bushwhacked,1.5,"Framed for murder and on the run from authorities, a sleazy courier poses as a scout leader. But he has no idea what he's in for when he must actually take charge of a group of kids on a hiking trip.",Comedy
1247,Bad Girls,1.8333333333333333,Four prostitutes join together to travel the Old West.,Western
1248,Blink,3.0,"Emma, a blind violinist who had recently undergone a revolutionary surgery, joins with a police detective to track a serial killer after she was an inadvertent witness to his latest crime.",Thriller
1249,For Love or Money,2.8181818181818183,"Doug, a concierge at a luxury Manhattan hotel, saves all his tips toward his plan for a hotel. A potential investor seduces the girl Doug loves with false promises of leaving his wife. Doug's dilemma: hotel project or girl?",Comedy
1250,Best of the Best 3: No Turning Back,1.6,A martial arts instructor comes to the defense of a schoolteacher who has taken a stand against a local white supremacist organization.,Action
1251,A Chef in Love,4.125,"The story of Pascal Ichak, a larger-than-life French traveller, bon vivant, and chef, who falls in love with Georgia and a Georgian princess in the early 1920s. All is well until the arrival of the Red Army of the Caucasus, as the...",Comedy
1252,Contempt,3.0,"A French writer's marriage deteriorates while working on Fritz Lang's version of ""The Odyssey"", as his wife accuses him of using her to court favor with the film's brash American producer.",Drama
1253,The Tie That Binds,2.4285714285714284,John Netherwood and his wife Leann are fugitives who are both wanted for murder. They have a young daughter named Janie. John and Leann are in the process of robbing a house when the two residents of the house show up. John kills ...,Thriller
1254,Gone Fishin',1.8,Two lifelong fishing buddies must overcome a series of obstacles to enjoy their ultimate fishing trip.,Comedy
1255,Broken English,2.4285714285714284,"Since college, Nora hasn't had much luck with men. Now in her 30s, she works in a NYC hotel going nowhere. That is, until she meets Julien.",Drama
1258,Trial and Error,2.590909090909091,"An actor poses as a lawyer to help his sick friend, and problems develop.","Comedy,Romance"
1262,Walking and Talking,3.625,"Just as Amelia thinks she's over her anxiety and insecurity, her best friend announces her engagement, bringing her anxiety and insecurity right back.",Romance
1263,Foxfire,2.923076923076923,"Legs Sadovsky gets four other high school girls to think for themselves and react to a teacher's sexual harassment, which gets them suspended. They bond, and rebel, at an abandoned house.",Drama
1264,Nothing to Lose,3.6,"Nick's wife's in bed with his boss. He later gets a gun to his head by a carjacker but steps on the gas pedal. They end up friends after adventures together - holdups, burglary, reckless driving, revenge etc. Twists follow.",Drama
1265,Star Maps,3.0526315789473686,Only in America. Only in Hollywood. Only in Beverly Hills could a young man with a dream make his way to the stars. Carlos is a precocious 18 year-old who returns to America from Mexico with dreams of becoming a movie star.,Drama
1266,Bread and Chocolate,3.1666666666666665,Italian immigrant Nino steadfastly tries to become a member of Swiss Society no matter how awful his situation becomes.,Drama
1267,Clockers,3.0,"Young drug pushers in the projects of Brooklyn live hard dangerous lives, trapped between their drug bosses and the detectives out to stop them.",Drama
1268,Bitter Moon,3.333333333333333,"After hearing stories of her, a passenger on a cruise ship develops an irresistible infatuation with an eccentric paraplegic's wife.",Drama
1269,Love in the Afternoon,3.9,A middle-aged playboy becomes fascinated by the daughter of a private detective who has been hired to entrap him with the wife of a client.,"Comedy,Romance"
